"DATE","Year","Month","Day","nodata","Tmin","Tmax"
2001-01-01 12:00:00,2001,1,1,1,-8.56780384256956,-0.96235926770002
2001-01-02 12:00:00,2001,1,2,NA,-7.34120779465548,-2.44711894525246
2001-01-03 12:00:00,2001,1,3,NA,-7.09746222138156,-1.70783016066751
2001-01-04 12:00:00,2001,1,4,NA,-4.74097434046989,-3.05247205747303
2001-01-05 12:00:00,2001,1,5,NA,-6.82918917599584,-2.41702490238307
2001-01-06 12:00:00,2001,1,6,NA,-8.08429472611371,-0.971189229491026
2001-01-07 12:00:00,2001,1,7,NA,-7.9142215401093,5.31054929223847
2001-01-08 12:00:00,2001,1,8,NA,-5.28588697500929,1.8466012591016
2001-01-09 12:00:00,2001,1,9,NA,-1.50757576203298,1.8254554737987
2001-01-10 12:00:00,2001,1,10,NA,1.14550573693557,3.82429945397288
2001-01-11 12:00:00,2001,1,11,NA,1.41117650272723,4.22334162267826
2001-01-12 12:00:00,2001,1,12,NA,-1.8378415120684,1.33917144417611
2001-01-13 12:00:00,2001,1,13,NA,-5.52626127786227,-0.609124705208278
2001-01-14 12:00:00,2001,1,14,NA,-3.11815224125795,11.4121569381953
2001-01-15 12:00:00,2001,1,15,NA,2.07799484189898,17.7611837324846
2001-01-16 12:00:00,2001,1,16,NA,2.19746769402512,14.8357792661791
2001-01-17 12:00:00,2001,1,17,NA,0.84089313900254,14.4401452331558
2001-01-18 12:00:00,2001,1,18,NA,2.10637730656713,16.1865346057036
2001-01-19 12:00:00,2001,1,19,NA,1.15984354709703,13.3230228576004
2001-01-20 12:00:00,2001,1,20,NA,-2.06703278470453,12.9971808197443
2001-01-21 12:00:00,2001,1,21,NA,-3.67257071877968,8.74812757855405
2001-01-22 12:00:00,2001,1,22,NA,-4.89537795000033,7.06720188914102
2001-01-23 12:00:00,2001,1,23,NA,-3.7943503813497,6.74366501325302
2001-01-24 12:00:00,2001,1,24,NA,-3.88615009488735,7.77673377554532
2001-01-25 12:00:00,2001,1,25,NA,-5.37152289218677,8.56432632700917
2001-01-26 12:00:00,2001,1,26,NA,-6.81862971513176,8.48418914991742
2001-01-27 12:00:00,2001,1,27,NA,-6.88916345189114,7.31015643890729
2001-01-28 12:00:00,2001,1,28,NA,2.25827681429279,4.95537081241217
2001-01-29 12:00:00,2001,1,29,NA,-0.777821218250483,10.0688659354614
2001-01-30 12:00:00,2001,1,30,NA,-6.58047693583126,8.38805091454876
2001-01-31 12:00:00,2001,1,31,NA,-8.99151726449098,5.12774558885112
2001-02-01 12:00:00,2001,2,1,NA,-9.1571899920686,6.36235243899852
2001-02-02 12:00:00,2001,2,2,NA,-6.00668749694854,7.3366657411738
2001-02-03 12:00:00,2001,2,3,NA,-8.88837673738864,10.4666705970692
2001-02-04 12:00:00,2001,2,4,NA,-4.52904497686267,14.8260023575952
2001-02-05 12:00:00,2001,2,5,NA,-2.43726614815542,16.3807685322564
