"DATE","Year","Month","Day","nodata","Tmin","Tmax"
2001-01-01 12:00:00,2001,1,1,1,-3.56104394850934,3.78382877498306
2001-01-02 12:00:00,2001,1,2,NA,-2.38805432657528,2.35084741175809
2001-01-03 12:00:00,2001,1,3,NA,-2.03283438037408,2.40077070138496
2001-01-04 12:00:00,2001,1,4,NA,-0.00058178406535192,1.37844724282035
2001-01-05 12:00:00,2001,1,5,NA,-1.85733300716813,1.78165806573346
2001-01-06 12:00:00,2001,1,6,NA,-2.91179872960471,3.02801764710765
2001-01-07 12:00:00,2001,1,7,NA,-2.27407941255865,8.84600255918473
2001-01-08 12:00:00,2001,1,8,NA,-0.116531378611823,5.86025469312486
2001-01-09 12:00:00,2001,1,9,NA,3.30373908581346,6.20887673614009
2001-01-10 12:00:00,2001,1,10,NA,5.98579823452181,8.19557591949362
2001-01-11 12:00:00,2001,1,11,NA,6.24054507557229,8.62827296832009
2001-01-12 12:00:00,2001,1,12,NA,3.07872313440648,5.68632810333755
2001-01-13 12:00:00,2001,1,13,NA,-0.440245622228975,3.60548509302241
2001-01-14 12:00:00,2001,1,14,NA,2.6974467171592,14.9423626722568
2001-01-15 12:00:00,2001,1,15,NA,7.9751924413308,21.264029750626
2001-01-16 12:00:00,2001,1,16,NA,7.93605648272226,18.5607232252807
2001-01-17 12:00:00,2001,1,17,NA,6.64864232598298,18.1678540369186
2001-01-18 12:00:00,2001,1,18,NA,7.99343592252712,19.9143842314823
2001-01-19 12:00:00,2001,1,19,NA,6.9845818927483,17.1992569080661
2001-01-20 12:00:00,2001,1,20,NA,3.95008062255422,16.7728067616955
2001-01-21 12:00:00,2001,1,21,NA,2.30899293715952,12.6558619189642
2001-01-22 12:00:00,2001,1,22,NA,1.04845038203544,11.1131107899724
2001-01-23 12:00:00,2001,1,23,NA,2.0997795692293,10.9426810167693
2001-01-24 12:00:00,2001,1,24,NA,2.13237745710179,11.9568192789217
2001-01-25 12:00:00,2001,1,25,NA,0.861119367292696,12.6369114995394
2001-01-26 12:00:00,2001,1,26,NA,-0.474766143872197,12.5524035580176
2001-01-27 12:00:00,2001,1,27,NA,-0.547397262135143,11.4866438418989
2001-01-28 12:00:00,2001,1,28,NA,7.81274230044039,10.0237484937695
2001-01-29 12:00:00,2001,1,29,NA,5.49949551760416,14.5164847985705
2001-01-30 12:00:00,2001,1,30,NA,-0.0424728517209179,12.6736666128943
2001-01-31 12:00:00,2001,1,31,NA,-2.45380277332898,9.50801571100226
2001-02-01 12:00:00,2001,2,1,NA,-2.44925280934511,10.6615342431425
2001-02-02 12:00:00,2001,2,2,NA,0.595171522288781,11.8249185203872
2001-02-03 12:00:00,2001,2,3,NA,-2.87454148962809,16.7714699389076
2001-02-04 12:00:00,2001,2,4,NA,1.5187784577162,21.1647898862519
2001-02-05 12:00:00,2001,2,5,NA,3.66194126135385,22.7272735836438
2001-02-06 12:00:00,2001,2,6,NA,2.99489098432229,21.8548456270682
2001-02-07 12:00:00,2001,2,7,NA,1.61461359474627,21.9309929219432
2001-02-08 12:00:00,2001,2,8,NA,3.90262510845247,19.4097367057347
2001-02-09 12:00:00,2001,2,9,NA,2.41165543532397,18.7565738711864
2001-02-10 12:00:00,2001,2,10,NA,5.42294175840189,15.1644392970348
2001-02-11 12:00:00,2001,2,11,NA,10.5333787592274,15.4835213558875
2001-02-12 12:00:00,2001,2,12,NA,5.14235309213404,18.2657105733648
2001-02-13 12:00:00,2001,2,13,NA,7.81591696606373,19.1229774078523
2001-02-14 12:00:00,2001,2,14,NA,6.53227670620478,22.0637109258851
2001-02-15 12:00:00,2001,2,15,NA,11.1731367565904,22.0395972542878
2001-02-16 12:00:00,2001,2,16,NA,8.43292188040016,22.8660550910583
2001-02-17 12:00:00,2001,2,17,NA,7.86792900073337,22.7867259797866
2001-02-18 12:00:00,2001,2,18,NA,2.31972794980734,18.880319459731
2001-02-19 12:00:00,2001,2,19,NA,2.70916121443766,18.8895455852319
2001-02-20 12:00:00,2001,2,20,NA,2.38082612955828,24.2777592864083
2001-02-21 12:00:00,2001,2,21,NA,2.68227495923818,22.083311980337
2001-02-22 12:00:00,2001,2,22,NA,4.24449719534327,19.4461124259018
2001-02-23 12:00:00,2001,2,23,NA,6.1782846933944,18.3936758516277
2001-02-24 12:00:00,2001,2,24,NA,5.29654803907888,20.8036596363611
2001-02-25 12:00:00,2001,2,25,NA,4.44072986550312,20.6433897601973
2001-02-26 12:00:00,2001,2,26,NA,5.81402820393152,20.2471614145896
2001-02-27 12:00:00,2001,2,27,NA,4.83285496904437,18.9068981709917
2001-02-28 12:00:00,2001,2,28,NA,8.184151404802,17.734498373748
2001-03-01 12:00:00,2001,3,1,NA,10.1492815861192,16.7493821841576
2001-03-02 12:00:00,2001,3,2,NA,5.64769002936244,19.1031455361572
2001-03-03 12:00:00,2001,3,3,NA,3.86183182869259,20.1582979731651
