"DATE","Year","Month","Day","nodata","Tmin","Tmax"
2001-01-01 12:00:00,2001,1,1,1,-0.972440082422788,10.9602750376054
2001-01-02 12:00:00,2001,1,2,NA,-2.01573001912696,9.78110008053777
2001-01-03 12:00:00,2001,1,3,NA,0.657528778976683,9.21175175608243
2001-01-04 12:00:00,2001,1,4,NA,-2.70439030762964,10.0670820405589
2001-01-05 12:00:00,2001,1,5,NA,-2.61473879448547,12.4788552848406
2001-01-06 12:00:00,2001,1,6,NA,-1.40676183936707,11.9379670330951
2001-01-07 12:00:00,2001,1,7,NA,-0.795588248812169,14.9421472956276
2001-01-08 12:00:00,2001,1,8,NA,-0.91397326874144,13.5031642229722
2001-01-09 12:00:00,2001,1,9,NA,1.12537920606012,13.1924482942684
2001-01-10 12:00:00,2001,1,10,NA,1.46278832759691,16.9277428567241
2001-01-11 12:00:00,2001,1,11,NA,2.29351191547188,17.34498655577
2001-01-12 12:00:00,2001,1,12,NA,-1.91595632262435,16.6292995023753
2001-01-13 12:00:00,2001,1,13,NA,-3.77768976858897,16.7607334104267
2001-01-14 12:00:00,2001,1,14,NA,9.81900693392985,17.9497325978028
2001-01-15 12:00:00,2001,1,15,NA,11.2611242687083,24.1677595351435
2001-01-16 12:00:00,2001,1,16,NA,8.88913756989996,23.0772058389217
2001-01-17 12:00:00,2001,1,17,NA,6.85992818765483,20.9089746890466
2001-01-18 12:00:00,2001,1,18,NA,16.6295116062198,19.2904961284498
2001-01-19 12:00:00,2001,1,19,NA,8.04888042454667,18.1239350074052
2001-01-20 12:00:00,2001,1,20,NA,9.90335317742009,13.056819412188
2001-01-21 12:00:00,2001,1,21,NA,5.9734592520587,8.15845587658428
2001-01-22 12:00:00,2001,1,22,NA,2.38147465398508,6.11283085620253
2001-01-23 12:00:00,2001,1,23,NA,0.820582531737669,6.84869511832026
2001-01-24 12:00:00,2001,1,24,NA,1.32468100695917,8.31887164172315
2001-01-25 12:00:00,2001,1,25,NA,2.06166894309457,6.96436637938526
2001-01-26 12:00:00,2001,1,26,NA,-2.57784596466756,8.00366457168034
2001-01-27 12:00:00,2001,1,27,NA,-2.83774837539185,6.27351853893189
2001-01-28 12:00:00,2001,1,28,NA,-1.64583308981711,9.20095979654343
2001-01-29 12:00:00,2001,1,29,NA,0.530362881620944,13.9192730785979
2001-01-30 12:00:00,2001,1,30,NA,-2.89396471487323,11.1819667319923
2001-01-31 12:00:00,2001,1,31,NA,-5.84277538410679,8.03458050136714
2001-02-01 12:00:00,2001,2,1,NA,-5.88647274392464,10.4997952644764
2001-02-02 12:00:00,2001,2,2,NA,-4.68185353741181,16.1049358609134
2001-02-03 12:00:00,2001,2,3,NA,-3.17912292768297,16.177276973759
2001-02-04 12:00:00,2001,2,4,NA,1.42799298147475,19.6382166200939
2001-02-05 12:00:00,2001,2,5,NA,5.13266992101314,20.2831944226653
2001-02-06 12:00:00,2001,2,6,NA,2.85171131807824,19.6084859826631
2001-02-07 12:00:00,2001,2,7,NA,3.92508816025763,16.9947443040405
2001-02-08 12:00:00,2001,2,8,NA,2.7018152018604,16.3713790246813
2001-02-09 12:00:00,2001,2,9,NA,-1.96669529830327,18.8992870760763
2001-02-10 12:00:00,2001,2,10,NA,-0.370283579123997,17.8997598566477
2001-02-11 12:00:00,2001,2,11,NA,9.13464004250245,18.0601810542192
2001-02-12 12:00:00,2001,2,12,NA,9.18506066998041,14.9257622991042
2001-02-13 12:00:00,2001,2,13,NA,8.31530471075256,17.1693159347522
2001-02-14 12:00:00,2001,2,14,NA,6.7671207275916,19.4184381334484
2001-02-15 12:00:00,2001,2,15,NA,8.45682407050903,19.9131812158103
2001-02-16 12:00:00,2001,2,16,NA,5.56063953233514,21.1788701058266
2001-02-17 12:00:00,2001,2,17,NA,11.8528444674549,18.6345175353763
2001-02-18 12:00:00,2001,2,18,NA,1.28760610534931,16.5152887526342
2001-02-19 12:00:00,2001,2,19,NA,5.26304224186099,13.6461016247942
2001-02-20 12:00:00,2001,2,20,NA,4.66523979008732,17.2339052678606
2001-02-21 12:00:00,2001,2,21,NA,2.48686981555837,16.066090275504
2001-02-22 12:00:00,2001,2,22,NA,2.22948649184786,15.3029573233924
2001-02-23 12:00:00,2001,2,23,NA,2.105628480568,16.2692952369465
2001-02-24 12:00:00,2001,2,24,NA,2.96061026146282,18.0547587959583
2001-02-25 12:00:00,2001,2,25,NA,2.73381202995255,18.0472990975986
2001-02-26 12:00:00,2001,2,26,NA,2.7008742816935,19.3315041567277
2001-02-27 12:00:00,2001,2,27,NA,2.82123354779026,17.9782883152205
2001-02-28 12:00:00,2001,2,28,NA,13.2885399899351,14.8679524067746
2001-03-01 12:00:00,2001,3,1,NA,10.1061207346273,14.3323350416434
2001-03-02 12:00:00,2001,3,2,NA,11.9993502528138,13.5691276370447
2001-03-03 12:00:00,2001,3,3,NA,3.0297018355084,16.8869082571704
2001-03-04 12:00:00,2001,3,4,NA,2.88286331985543,17.6411167501694
2001-03-05 12:00:00,2001,3,5,NA,5.94974490417138,14.2991064466809
2001-03-06 12:00:00,2001,3,6,NA,2.75332535673011,18.587123399124
2001-03-07 12:00:00,2001,3,7,NA,4.0077446448222,20.9098508592682
2001-03-08 12:00:00,2001,3,8,NA,3.11356107559312,20.4649283560744
2001-03-09 12:00:00,2001,3,9,NA,3.34018678553826,20.0878449357461
2001-03-10 12:00:00,2001,3,10,NA,3.77413936113377,20.5149016558009
2001-03-11 12:00:00,2001,3,11,NA,1.64376758063852,21.037283341986
2001-03-12 12:00:00,2001,3,12,NA,1.51695058315322,20.3088468325897
2001-03-13 12:00:00,2001,3,13,NA,3.21972443669004,17.9016833596153
2001-03-14 12:00:00,2001,3,14,NA,4.75797980961331,18.814899941681
2001-03-15 12:00:00,2001,3,15,NA,4.05403912289047,18.2409504148394
2001-03-16 12:00:00,2001,3,16,NA,4.36424019254991,19.7959710868629
2001-03-17 12:00:00,2001,3,17,NA,5.56555016769231,18.3173586685691
