"DATE","Year","Month","Day","nodata","Tmin","Tmax"
2001-01-01 12:00:00,2001,1,1,1,-2.42480349373154,9.03726367076716
2001-01-02 12:00:00,2001,1,2,NA,-3.51820616539208,7.80992358589572
2001-01-03 12:00:00,2001,1,3,NA,-1.50716084935135,7.36063196036243
2001-01-04 12:00:00,2001,1,4,NA,-5.01564955011,8.2621485247597
2001-01-05 12:00:00,2001,1,5,NA,-5.00112722139012,10.6486974259502
2001-01-06 12:00:00,2001,1,6,NA,-3.84390039543677,10.0589572775381
2001-01-07 12:00:00,2001,1,7,NA,-3.24735747330855,12.9796393793174
2001-01-08 12:00:00,2001,1,8,NA,-3.48898101896061,11.5679608948245
2001-01-09 12:00:00,2001,1,9,NA,-1.368765032197,11.0833641031859
2001-01-10 12:00:00,2001,1,10,NA,-1.17718403535723,14.8751077209211
2001-01-11 12:00:00,2001,1,11,NA,-0.374760926559771,15.2356328061501
2001-01-12 12:00:00,2001,1,12,NA,-4.61095457169396,14.46673373839
2001-01-13 12:00:00,2001,1,13,NA,-6.59145744723706,14.6428030210753
2001-01-14 12:00:00,2001,1,14,NA,7.17756749750311,15.5918649727121
2001-01-15 12:00:00,2001,1,15,NA,8.48314189560891,21.8860673710723
2001-01-16 12:00:00,2001,1,16,NA,6.11160168903466,20.7422700103831
2001-01-17 12:00:00,2001,1,17,NA,4.03940924418128,18.5714764780118
2001-01-18 12:00:00,2001,1,18,NA,13.9742501497419,16.7490666395127
2001-01-19 12:00:00,2001,1,19,NA,5.24984676344531,15.6940955134515
2001-01-20 12:00:00,2001,1,20,NA,7.21927106664572,10.4859576666029
2001-01-21 12:00:00,2001,1,21,NA,3.30335169742763,5.55328030895601
2001-01-22 12:00:00,2001,1,22,NA,-0.321766069439436,3.52580055394122
2001-01-23 12:00:00,2001,1,23,NA,-1.95283108241201,4.32182109289998
2001-01-24 12:00:00,2001,1,24,NA,-1.43416589451009,5.77200550634959
2001-01-25 12:00:00,2001,1,25,NA,-0.667207575571347,4.38631560761568
2001-01-26 12:00:00,2001,1,26,NA,-5.39573780851203,5.51724594224574
2001-01-27 12:00:00,2001,1,27,NA,-5.64989271019632,3.78742021543176
2001-01-28 12:00:00,2001,1,28,NA,-4.47454756423259,6.74057035251571
2001-01-29 12:00:00,2001,1,29,NA,-2.38961799582722,11.5619796294201
2001-01-30 12:00:00,2001,1,30,NA,-5.76199117474345,8.78685923607866
2001-01-31 12:00:00,2001,1,31,NA,-8.74707388290546,5.69181612131773
2001-02-01 12:00:00,2001,2,1,NA,-8.73704706360696,8.12092841540906
2001-02-02 12:00:00,2001,2,2,NA,-7.73583239289861,13.9482658179804
2001-02-03 12:00:00,2001,2,3,NA,-6.23352444612845,14.2125331462773
2001-02-04 12:00:00,2001,2,4,NA,-1.52777296495981,17.5948303926011
2001-02-05 12:00:00,2001,2,5,NA,2.26413929135758,18.1725963918316
