"DATE","Year","Month","Day","nodata","Tmin","Tmax"
2001-01-01 12:00:00,2001,1,1,1,-6.20390517748255,6.15300794851781
2001-01-02 12:00:00,2001,1,2,NA,-7.23107188941065,4.94010275233874
2001-01-03 12:00:00,2001,1,3,NA,-4.79060518852887,4.3000295798116
2001-01-04 12:00:00,2001,1,4,NA,-8.27046994133726,5.2596976774991
2001-01-05 12:00:00,2001,1,5,NA,-8.28445238481905,7.76374986390988
2001-01-06 12:00:00,2001,1,6,NA,-7.01243530843099,7.14988815344021
2001-01-07 12:00:00,2001,1,7,NA,-6.48682273563241,10.2332866118648
2001-01-08 12:00:00,2001,1,8,NA,-6.55976159185301,8.74527390777502
2001-01-09 12:00:00,2001,1,9,NA,-4.44870490093371,8.36219848791429
2001-01-10 12:00:00,2001,1,10,NA,-4.20597644915556,12.194615476324
2001-01-11 12:00:00,2001,1,11,NA,-3.373768057035,12.6160819971024
2001-01-12 12:00:00,2001,1,12,NA,-7.68049573677326,12.0067967196585
2001-01-13 12:00:00,2001,1,13,NA,-9.61529699994591,12.2240443261054
2001-01-14 12:00:00,2001,1,14,NA,4.38585762264871,13.0251038600202
2001-01-15 12:00:00,2001,1,15,NA,5.68725287730898,19.4043102537596
2001-01-16 12:00:00,2001,1,16,NA,3.29361379541731,18.3598156840094
2001-01-17 12:00:00,2001,1,17,NA,1.27311076414916,16.2109832711298
2001-01-18 12:00:00,2001,1,18,NA,11.423296850113,14.2434296326743
2001-01-19 12:00:00,2001,1,19,NA,2.63321990020456,13.3209885279564
2001-01-20 12:00:00,2001,1,20,NA,4.71533048241069,8.06378016703278
2001-01-21 12:00:00,2001,1,21,NA,0.83602596391339,3.1549672607097
2001-01-22 12:00:00,2001,1,22,NA,-2.77952778183369,1.17537055364821
2001-01-23 12:00:00,2001,1,23,NA,-4.39671009537517,2.01202745919241
2001-01-24 12:00:00,2001,1,24,NA,-3.89414254769531,3.53000480573856
2001-01-25 12:00:00,2001,1,25,NA,-3.06672539557542,2.13283182347061
2001-01-26 12:00:00,2001,1,26,NA,-7.84443797264278,3.35930493856174
2001-01-27 12:00:00,2001,1,27,NA,-8.05659192022118,1.6313276105782
2001-01-28 12:00:00,2001,1,28,NA,-6.89048954318376,4.6351630160414
2001-01-29 12:00:00,2001,1,29,NA,-4.76229495418964,9.45244714824131
2001-01-30 12:00:00,2001,1,30,NA,-8.18891363323986,6.76851373726399
2001-01-31 12:00:00,2001,1,31,NA,-11.0789122441374,3.61323384372936
2001-02-01 12:00:00,2001,2,1,NA,-11.1719052896894,6.17822338733727
2001-02-02 12:00:00,2001,2,2,NA,-10.053794743594,11.9196365952776
2001-02-03 12:00:00,2001,2,3,NA,-8.24991562114602,12.0230912629712
2001-02-04 12:00:00,2001,2,4,NA,-3.59276004105572,15.4814973730532
2001-02-05 12:00:00,2001,2,5,NA,0.207306606009919,16.0770489300493
2001-02-06 12:00:00,2001,2,6,NA,-2.06625005215652,15.4390834914865
2001-02-07 12:00:00,2001,2,7,NA,-0.902528962258407,12.7770481525924
2001-02-08 12:00:00,2001,2,8,NA,-2.14888604467787,12.2164473829257
2001-02-09 12:00:00,2001,2,9,NA,-6.9352539874028,14.8992472177588
2001-02-10 12:00:00,2001,2,10,NA,-5.26191885407542,13.8569090372491
2001-02-11 12:00:00,2001,2,11,NA,4.4718675744799,13.8193821501326
2001-02-12 12:00:00,2001,2,12,NA,4.61621697903099,10.6184757663426
2001-02-13 12:00:00,2001,2,13,NA,3.6799673958383,12.9522147574946
2001-02-14 12:00:00,2001,2,14,NA,2.02376354774407,15.3290232927877
2001-02-15 12:00:00,2001,2,15,NA,3.77905224741655,15.7736040683379
2001-02-16 12:00:00,2001,2,16,NA,0.808901439065165,17.1245637753842
2001-02-17 12:00:00,2001,2,17,NA,7.27400673691558,14.4147481417465
2001-02-18 12:00:00,2001,2,18,NA,-3.49829631678023,12.5064055559632
2001-02-19 12:00:00,2001,2,19,NA,0.654781218113407,9.46003419406967
2001-02-20 12:00:00,2001,2,20,NA,-0.0461456636810249,13.1483065435795
2001-02-21 12:00:00,2001,2,21,NA,-2.2373088325764,11.9877675872411
2001-02-22 12:00:00,2001,2,22,NA,-2.4795441493509,11.2013594882085
2001-02-23 12:00:00,2001,2,23,NA,-2.68152483081166,12.2353344034566
2001-02-24 12:00:00,2001,2,24,NA,-1.79073659373362,13.9723987624308
2001-02-25 12:00:00,2001,2,25,NA,-2.08526559351477,14.0182214662546
2001-02-26 12:00:00,2001,2,26,NA,-2.11934389397089,15.2875145423949
2001-02-27 12:00:00,2001,2,27,NA,-1.98407893335139,13.9019877552153
2001-02-28 12:00:00,2001,2,28,NA,8.79390845644922,10.4624643851346
2001-03-01 12:00:00,2001,3,1,NA,5.54926429192327,9.9697156055479
2001-03-02 12:00:00,2001,3,2,NA,7.48810929067937,9.14093804014546
2001-03-03 12:00:00,2001,3,3,NA,-1.72185283500688,12.4894996846724
2001-03-04 12:00:00,2001,3,4,NA,-1.93117307920097,13.2857928722615
2001-03-05 12:00:00,2001,3,5,NA,1.21852624788468,9.84072379489556
2001-03-06 12:00:00,2001,3,6,NA,-2.10185050960646,14.2328643822587
2001-03-07 12:00:00,2001,3,7,NA,-0.867339394702173,16.5563253495734
2001-03-08 12:00:00,2001,3,8,NA,-1.78928254718044,16.1208981258583
2001-03-09 12:00:00,2001,3,9,NA,-1.57441553047293,15.7384709103786
2001-03-10 12:00:00,2001,3,10,NA,-1.13274836638868,16.1421238220717
2001-03-11 12:00:00,2001,3,11,NA,-3.35684102926534,16.7442018924158
2001-03-12 12:00:00,2001,3,12,NA,-3.32580173953579,15.8458007723673
2001-03-13 12:00:00,2001,3,13,NA,-1.69651591792908,13.5021846358053
2001-03-14 12:00:00,2001,3,14,NA,-0.184817930925627,14.4344369893273
2001-03-15 12:00:00,2001,3,15,NA,-0.857957586020063,13.8248353505825
2001-03-16 12:00:00,2001,3,16,NA,-0.491207656816114,15.3213780701098
2001-03-17 12:00:00,2001,3,17,NA,0.72669350531204,13.8274133534518
2001-03-18 12:00:00,2001,3,18,NA,-1.14511482790969,12.9182179198721
2001-03-19 12:00:00,2001,3,19,NA,-5.67886860230655,12.861073228545
2001-03-20 12:00:00,2001,3,20,NA,-1.83952249580988,13.4638860792094
2001-03-21 12:00:00,2001,3,21,NA,-1.46958806236862,13.2507094594202
2001-03-22 12:00:00,2001,3,22,NA,-0.444936197258651,13.1308715294984
2001-03-23 12:00:00,2001,3,23,NA,2.6288454427443,10.4933367423102
2001-03-24 12:00:00,2001,3,24,NA,1.57309320050046,13.0095747382832
2001-03-25 12:00:00,2001,3,25,NA,-0.818327285161948,12.1587171609797
