"DATE","Year","Month","Day","nodata","Tmin","Tmax"
2001-01-01 12:00:00,2001,1,1,1,-1.3273643421835,10.7370458287604
2001-01-02 12:00:00,2001,1,2,NA,-2.2799643520249,9.55974584489292
2001-01-03 12:00:00,2001,1,3,NA,0.934521471928856,8.93066528128751
2001-01-04 12:00:00,2001,1,4,NA,-2.23373528149354,9.68183275175353
2001-01-05 12:00:00,2001,1,5,NA,-1.99219071593836,12.0291343761268
2001-01-06 12:00:00,2001,1,6,NA,-0.83292789900271,11.6219400109119
2001-01-07 12:00:00,2001,1,7,NA,-0.144493971528832,14.6310344032343
2001-01-08 12:00:00,2001,1,8,NA,-0.207266942049324,13.2154448687562
2001-01-09 12:00:00,2001,1,9,NA,1.74641107138456,13.0658765123993
2001-01-10 12:00:00,2001,1,10,NA,2.25717072359256,16.699397581072
2001-01-11 12:00:00,2001,1,11,NA,3.14645183971711,17.1254011171816
2001-01-12 12:00:00,2001,1,12,NA,-1.05661184263459,16.4660036042967
2001-01-13 12:00:00,2001,1,13,NA,-2.69975161395048,16.4365510674107
2001-01-14 12:00:00,2001,1,14,NA,10.4855185461492,18.0893335628901
2001-01-15 12:00:00,2001,1,15,NA,12.1344422136846,24.1472000357945
2001-01-16 12:00:00,2001,1,16,NA,9.74175833296112,23.1181522178965
2001-01-17 12:00:00,2001,1,17,NA,7.79776924161623,20.8999370429352
2001-01-18 12:00:00,2001,1,18,NA,17.194684009323,19.6840928545882
2001-01-19 12:00:00,2001,1,19,NA,8.88830389024759,18.268277734087
2001-01-20 12:00:00,2001,1,20,NA,10.513680912964,13.45058816009
2001-01-21 12:00:00,2001,1,21,NA,6.5611913480693,8.59078566917663
2001-01-22 12:00:00,2001,1,22,NA,3.02556778594712,6.50070201826669
2001-01-23 12:00:00,2001,1,23,NA,1.52147775978437,7.18790547616133
2001-01-24 12:00:00,2001,1,24,NA,2.08247060314869,8.60586969589346
2001-01-25 12:00:00,2001,1,25,NA,2.73612945958149,7.33621823651288
2001-01-26 12:00:00,2001,1,26,NA,-1.69512392126028,8.16592417009714
2001-01-27 12:00:00,2001,1,27,NA,-1.99358242947912,6.47044993417975
2001-01-28 12:00:00,2001,1,28,NA,-0.819488356932579,9.40957642145514
2001-01-29 12:00:00,2001,1,29,NA,1.4965800217674,13.9799315163546
2001-01-30 12:00:00,2001,1,30,NA,-1.92153452280246,11.2266784275751
2001-01-31 12:00:00,2001,1,31,NA,-4.89212486726883,8.08999215774887
2001-02-01 12:00:00,2001,2,1,NA,-4.89366845556879,10.5009292968941
2001-02-02 12:00:00,2001,2,2,NA,-3.51194510495955,15.9160996449485
2001-02-03 12:00:00,2001,2,3,NA,-2.61075454923773,16.4251453388659
2001-02-04 12:00:00,2001,2,4,NA,2.07341986598876,19.7955815296823
2001-02-05 12:00:00,2001,2,5,NA,5.74133331584465,20.4640412791628
2001-02-06 12:00:00,2001,2,6,NA,3.40531385564309,19.8315774465026
2001-02-07 12:00:00,2001,2,7,NA,4.52657292995356,17.157904464845
2001-02-08 12:00:00,2001,2,8,NA,3.19357318368362,16.6332859676474
2001-02-09 12:00:00,2001,2,9,NA,-1.46398488560082,19.1406325338173
2001-02-10 12:00:00,2001,2,10,NA,0.218844269320055,18.0467516618384
2001-02-11 12:00:00,2001,2,11,NA,9.57312637791977,18.3518528793374
2001-02-12 12:00:00,2001,2,12,NA,9.66261987101766,15.1746763753848
2001-02-13 12:00:00,2001,2,13,NA,8.81180795803992,17.3981795776188
2001-02-14 12:00:00,2001,2,14,NA,7.23966075605689,19.673038990199
2001-02-15 12:00:00,2001,2,15,NA,9.05533337880246,20.0467107536769
2001-02-16 12:00:00,2001,2,16,NA,6.17993138187246,21.2995358367779
2001-02-17 12:00:00,2001,2,17,NA,12.3180521472181,18.9199760532552
2001-02-18 12:00:00,2001,2,18,NA,1.78811987998218,16.7787085855832
2001-02-19 12:00:00,2001,2,19,NA,5.78539283326676,13.9032797536578
2001-02-20 12:00:00,2001,2,20,NA,5.20785217900571,17.4885133246082
2001-02-21 12:00:00,2001,2,21,NA,3.08155017771134,16.2881876070845
2001-02-22 12:00:00,2001,2,22,NA,2.86842801489107,15.5019851747822
2001-02-23 12:00:00,2001,2,23,NA,2.66188837499458,16.5735997402462
2001-02-24 12:00:00,2001,2,24,NA,3.65566874458137,18.2440319864144
2001-02-25 12:00:00,2001,2,25,NA,3.32313773753744,18.3670135019532
2001-02-26 12:00:00,2001,2,26,NA,3.37653330620311,19.5903037550006
