"DATE","Year","Month","Day","nodata","Tmin","Tmax"
2001-01-01 12:00:00,2001,1,1,1,3.98529141944636,10.8243769680361
2001-01-02 12:00:00,2001,1,2,NA,1.11707186133933,8.00489567313734
2001-01-03 12:00:00,2001,1,3,NA,0.25050711495571,6.59924050291119
2001-01-04 12:00:00,2001,1,4,NA,-6.38328174188011,0.614116018838862
2001-01-05 12:00:00,2001,1,5,NA,-1.7257834210262,3.5274515337314
2001-01-06 12:00:00,2001,1,6,NA,-1.28914344122755,4.46889476926313
2001-01-07 12:00:00,2001,1,7,NA,3.56150944246602,7.39796682178574
2001-01-08 12:00:00,2001,1,8,NA,-0.972987758517088,4.56316156066294
2001-01-09 12:00:00,2001,1,9,NA,-3.86677648509043,0.858738834450109
2001-01-10 12:00:00,2001,1,10,NA,-4.91248776889299,-2.1544153517417
2001-01-11 12:00:00,2001,1,11,NA,-6.53916134857458,-3.70396140844639
2001-01-12 12:00:00,2001,1,12,NA,-10.388282617559,-3.93611287923432
2001-01-13 12:00:00,2001,1,13,NA,-9.80153197035886,-1.57476878911002
2001-01-14 12:00:00,2001,1,14,NA,1.92229350592785,3.77107706530581
2001-01-15 12:00:00,2001,1,15,NA,4.27040375876426,4.16193025073519
2001-01-16 12:00:00,2001,1,16,NA,-0.328404651558922,1.57482762438252
2001-01-17 12:00:00,2001,1,17,NA,0.300104042711221,3.20787817986162
2001-01-18 12:00:00,2001,1,18,NA,1.8692080491601,3.25850303433992
2001-01-19 12:00:00,2001,1,19,NA,-1.19566614229472,2.81964219102961
2001-01-20 12:00:00,2001,1,20,NA,1.31233935273416,6.79375529990281
2001-01-21 12:00:00,2001,1,21,NA,-1.18412149804721,6.8632027368359
2001-01-22 12:00:00,2001,1,22,NA,-0.843950079128197,7.8302959184773
2001-01-23 12:00:00,2001,1,23,NA,-0.16824600490851,6.44081074948047
2001-01-24 12:00:00,2001,1,24,NA,1.64539605815868,6.73786155915501
2001-01-25 12:00:00,2001,1,25,NA,3.14961168310759,9.18022142280139
2001-01-26 12:00:00,2001,1,26,NA,4.65913402954607,11.7665794277115
2001-01-27 12:00:00,2001,1,27,NA,4.16143250954115,12.0751123710845
2001-01-28 12:00:00,2001,1,28,NA,-1.19067266674437,3.69946565496441
2001-01-29 12:00:00,2001,1,29,NA,3.24529759012459,6.02157872995049
2001-01-30 12:00:00,2001,1,30,NA,3.49102127796206,10.5366146949544
2001-01-31 12:00:00,2001,1,31,NA,2.67371099295273,12.6888709037407
2001-02-01 12:00:00,2001,2,1,NA,5.32861159319256,13.997644415468
2001-02-02 12:00:00,2001,2,2,NA,4.94895089703524,11.4011206353599
2001-02-03 12:00:00,2001,2,3,NA,6.41718167682497,13.6943971274942
2001-02-04 12:00:00,2001,2,4,NA,8.84244552548987,10.5629059388526
2001-02-05 12:00:00,2001,2,5,NA,7.95356665352792,9.6521955607827
2001-02-06 12:00:00,2001,2,6,NA,6.39972437401364,9.3929797674412
2001-02-07 12:00:00,2001,2,7,NA,6.6983830721498,11.4119365786707
2001-02-08 12:00:00,2001,2,8,NA,3.16705459225535,8.38499096545825
2001-02-09 12:00:00,2001,2,9,NA,2.90276649693269,9.73742982353371
2001-02-10 12:00:00,2001,2,10,NA,-0.891594868638733,5.40354570763549
2001-02-11 12:00:00,2001,2,11,NA,-1.85635514702832,0.707752326371901
2001-02-12 12:00:00,2001,2,12,NA,0.36012070546373,3.82924166539439
2001-02-13 12:00:00,2001,2,13,NA,-0.462552558217457,1.33994482853198
2001-02-14 12:00:00,2001,2,14,NA,1.71463846745535,3.42504105951216
2001-02-15 12:00:00,2001,2,15,NA,-1.77389945827026,-0.0829462242855399
2001-02-16 12:00:00,2001,2,16,NA,-0.438916026423535,1.45316117660828
2001-02-17 12:00:00,2001,2,17,NA,-0.474334684380185,2.07960429012982
2001-02-18 12:00:00,2001,2,18,NA,-1.89150802240441,6.45905319250368
2001-02-19 12:00:00,2001,2,19,NA,0.339406941098774,7.04694045913079
2001-02-20 12:00:00,2001,2,20,NA,6.80103289508183,9.43053157768701
2001-02-21 12:00:00,2001,2,21,NA,4.70107416077428,10.3824690714771
2001-02-22 12:00:00,2001,2,22,NA,1.68916702788367,8.30484260680684
2001-02-23 12:00:00,2001,2,23,NA,0.457064998116113,5.6330957577648
2001-02-24 12:00:00,2001,2,24,NA,3.08055436364936,6.5069259747222
2001-02-25 12:00:00,2001,2,25,NA,3.16109507766186,7.49330591541054
2001-02-26 12:00:00,2001,2,26,NA,2.06591725327251,6.3238886441708
2001-02-27 12:00:00,2001,2,27,NA,0.503730787926398,6.53089645057403
2001-02-28 12:00:00,2001,2,28,NA,-1.43579372300747,2.88199729465888
2001-03-01 12:00:00,2001,3,1,NA,-3.067927402998,0.434298792281487
2001-03-02 12:00:00,2001,3,2,NA,-0.539724439182807,3.84223397508275
2001-03-03 12:00:00,2001,3,3,NA,-2.14824058911976,4.90132508566659
2001-03-04 12:00:00,2001,3,4,NA,-1.8031308909274,4.66898438333757
2001-03-05 12:00:00,2001,3,5,NA,2.33790778972064,10.6220316676172
2001-03-06 12:00:00,2001,3,6,NA,0.336993672400287,5.2607547341121
2001-03-07 12:00:00,2001,3,7,NA,0.616056904199004,3.97681283115112
2001-03-08 12:00:00,2001,3,8,NA,-0.745720935254411,5.47213860429691
2001-03-09 12:00:00,2001,3,9,NA,-3.48152521681611,4.03749315365879
2001-03-10 12:00:00,2001,3,10,NA,-2.67696788130011,4.05669920379726
2001-03-11 12:00:00,2001,3,11,NA,-4.91869274451646,4.81050857925351
2001-03-12 12:00:00,2001,3,12,NA,-12.1456081182585,0.0589195385650862
2001-03-13 12:00:00,2001,3,13,NA,-8.55341851440407,4.34540063862075
2001-03-14 12:00:00,2001,3,14,NA,-1.9079869593608,5.16710325515773
2001-03-15 12:00:00,2001,3,15,NA,-0.0605101744144063,8.99581067596516
2001-03-16 12:00:00,2001,3,16,NA,2.99755374809842,8.95579991421068
2001-03-17 12:00:00,2001,3,17,NA,0.371879242397153,7.81177760668076
2001-03-18 12:00:00,2001,3,18,NA,4.11947685847426,15.2219156239372
2001-03-19 12:00:00,2001,3,19,NA,2.34958709986304,17.6976876048533
2001-03-20 12:00:00,2001,3,20,NA,1.6641671753872,10.0449213155403
2001-03-21 12:00:00,2001,3,21,NA,1.66990158791828,11.2599161247154
2001-03-22 12:00:00,2001,3,22,NA,0.186656796301611,9.09198289862863
2001-03-23 12:00:00,2001,3,23,NA,2.32407018449933,12.3454927908571
2001-03-24 12:00:00,2001,3,24,NA,4.75500659930246,10.2624969639713
2001-03-25 12:00:00,2001,3,25,NA,3.45184377966377,13.5001196521114
2001-03-26 12:00:00,2001,3,26,NA,4.21406897730879,18.624623492661
2001-03-27 12:00:00,2001,3,27,NA,2.83148612500364,15.1560293374486
2001-03-28 12:00:00,2001,3,28,NA,4.66193272776128,15.0813922833714
2001-03-29 12:00:00,2001,3,29,NA,0.035298670749718,15.0644534951606
2001-03-30 12:00:00,2001,3,30,NA,4.09733093801459,15.3474704098762
2001-03-31 12:00:00,2001,3,31,NA,5.87763911516385,18.6072408490333
2001-04-01 12:00:00,2001,4,1,NA,7.86941387604093,18.1523455859779
2001-04-02 12:00:00,2001,4,2,NA,4.66851676268277,14.020039963689
2001-04-03 12:00:00,2001,4,3,NA,0.538508151507399,19.6066544423694
2001-04-04 12:00:00,2001,4,4,NA,1.84394483340188,21.1995458507071
2001-04-05 12:00:00,2001,4,5,NA,5.01234267042422,15.7035665486471
2001-04-06 12:00:00,2001,4,6,NA,6.78770560419247,17.6906444599386
2001-04-07 12:00:00,2001,4,7,NA,9.24033933760284,18.8177896526322
2001-04-08 12:00:00,2001,4,8,NA,7.2890499255827,18.5092525738383
2001-04-09 12:00:00,2001,4,9,NA,2.00911464709699,15.9707363547518
2001-04-10 12:00:00,2001,4,10,NA,-0.814929761959495,14.775512785701
2001-04-11 12:00:00,2001,4,11,NA,4.41882998248213,11.1683730716385
2001-04-12 12:00:00,2001,4,12,NA,5.59119157819301,12.7659287335773
2001-04-13 12:00:00,2001,4,13,NA,6.27201024773938,11.4485303435855
2001-04-14 12:00:00,2001,4,14,NA,2.59655423971664,8.39714003850174
2001-04-15 12:00:00,2001,4,15,NA,5.11945430137628,9.26041499563441
2001-04-16 12:00:00,2001,4,16,NA,5.50699757791482,12.4543453129157
2001-04-17 12:00:00,2001,4,17,NA,-0.470906993973979,15.3563277254683
2001-04-18 12:00:00,2001,4,18,NA,5.48042904261851,17.6778459936481
2001-04-19 12:00:00,2001,4,19,NA,5.02082712684896,14.2299892732172
2001-04-20 12:00:00,2001,4,20,NA,6.90290566428974,19.934634285548
2001-04-21 12:00:00,2001,4,21,NA,13.621328158742,25.0278198224843
2001-04-22 12:00:00,2001,4,22,NA,11.3465331160807,30.475694792965
2001-04-23 12:00:00,2001,4,23,NA,12.0249243401755,26.7878742404353
2001-04-24 12:00:00,2001,4,24,NA,18.177980273411,20.8372014183741
2001-04-25 12:00:00,2001,4,25,NA,16.5767199842259,19.5708408835093
2001-04-26 12:00:00,2001,4,26,NA,11.3945227915958,20.9664634748181
2001-04-27 12:00:00,2001,4,27,NA,8.02924143928323,13.8298272380683
2001-04-28 12:00:00,2001,4,28,NA,9.60129076338154,15.2958895421994
2001-04-29 12:00:00,2001,4,29,NA,7.73915792769775,14.7015561409949
2001-04-30 12:00:00,2001,4,30,NA,10.3340119293341,14.0843904359056
2001-05-01 12:00:00,2001,5,1,NA,2.2518886614318,10.5623505648923
2001-05-02 12:00:00,2001,5,2,NA,0.370787771139036,12.5682047221686
2001-05-03 12:00:00,2001,5,3,NA,2.13283559077521,9.77245451564131
