"DATE","Year","Month","Day","nodata","Tmin","Tmax"
2001-01-01 12:00:00,2001,1,1,1,6.77847539517523,13.803954838384
2001-01-02 12:00:00,2001,1,2,NA,3.91040019558061,11.0390149818069
2001-01-03 12:00:00,2001,1,3,NA,3.03679530111504,9.45553313536764
2001-01-04 12:00:00,2001,1,4,NA,-3.57827092702534,3.50708619504089
2001-01-05 12:00:00,2001,1,5,NA,1.11855133031293,6.43729066484095
2001-01-06 12:00:00,2001,1,6,NA,1.59261087810395,7.39859029682129
2001-01-07 12:00:00,2001,1,7,NA,6.48728649954952,10.3422890031802
2001-01-08 12:00:00,2001,1,8,NA,2.02269657625851,7.49788963719922
2001-01-09 12:00:00,2001,1,9,NA,-0.883941515133582,3.86858358398289
2001-01-10 12:00:00,2001,1,10,NA,-1.8711457390821,0.861434135556865
2001-01-11 12:00:00,2001,1,11,NA,-3.48627096192449,-0.6326136368269
2001-01-12 12:00:00,2001,1,12,NA,-7.30853096766762,-0.821754532057378
2001-01-13 12:00:00,2001,1,13,NA,-6.70433799111553,1.59513461925044
2001-01-14 12:00:00,2001,1,14,NA,5.10282391685051,6.93403733835751
2001-01-15 12:00:00,2001,1,15,NA,7.480826574437,7.37508412150294
2001-01-16 12:00:00,2001,1,16,NA,2.92773611915525,4.82605603768831
2001-01-17 12:00:00,2001,1,17,NA,3.58002102484992,6.52238148944406
2001-01-18 12:00:00,2001,1,18,NA,5.19053874116319,6.62140988442438
2001-01-19 12:00:00,2001,1,19,NA,2.15116497428918,6.24913954210845
2001-01-20 12:00:00,2001,1,20,NA,4.77068807155093,10.2056071820762
2001-01-21 12:00:00,2001,1,21,NA,2.25039407389503,10.3940486395072
2001-01-22 12:00:00,2001,1,22,NA,2.70326297288026,11.344401487545
2001-01-23 12:00:00,2001,1,23,NA,3.38221507418759,10.0479292433061
2001-01-24 12:00:00,2001,1,24,NA,5.18700031143717,10.4499091685702
2001-01-25 12:00:00,2001,1,25,NA,6.76378992773715,12.9150862011074
2001-01-26 12:00:00,2001,1,26,NA,8.31839851322628,15.5505755302222
2001-01-27 12:00:00,2001,1,27,NA,7.87856189975537,15.8937950658735
2001-01-28 12:00:00,2001,1,28,NA,2.59475213082796,7.54024590930823
2001-01-29 12:00:00,2001,1,29,NA,7.11632012439544,9.86450321515274
2001-01-30 12:00:00,2001,1,30,NA,7.33922863602047,14.4869528571136
2001-01-31 12:00:00,2001,1,31,NA,6.5788662352012,16.6632237481855
2001-02-01 12:00:00,2001,2,1,NA,9.33033446328225,17.9522637968219
2001-02-02 12:00:00,2001,2,2,NA,8.94592532189847,15.4327017575087
2001-02-03 12:00:00,2001,2,3,NA,11.0070643157186,17.9398979497558
2001-02-04 12:00:00,2001,2,4,NA,13.3354688886474,14.9667601916857
2001-02-05 12:00:00,2001,2,5,NA,12.4749792794612,14.0830564341242
2001-02-06 12:00:00,2001,2,6,NA,10.9632380179831,13.8305447670231
2001-02-07 12:00:00,2001,2,7,NA,11.3342138251102,15.8189064070738
2001-02-08 12:00:00,2001,2,8,NA,7.82138066651522,12.8076117364536
2001-02-09 12:00:00,2001,2,9,NA,7.64558506823582,14.0976362200003
2001-02-10 12:00:00,2001,2,10,NA,3.80827402554754,9.82421929489987
2001-02-11 12:00:00,2001,2,11,NA,2.77893368839868,5.20147040978642
2001-02-12 12:00:00,2001,2,12,NA,5.01170691160632,8.30558127173767
2001-02-13 12:00:00,2001,2,13,NA,4.13816026883011,5.8560386964116
2001-02-14 12:00:00,2001,2,14,NA,6.30858096372881,7.92625566194775
2001-02-15 12:00:00,2001,2,15,NA,2.80282438878274,4.40292646512292
2001-02-16 12:00:00,2001,2,16,NA,4.11750264563319,5.9161631650907
2001-02-17 12:00:00,2001,2,17,NA,4.08170342628308,6.48974380728525
2001-02-18 12:00:00,2001,2,18,NA,2.77456211734511,10.6963990826306
2001-02-19 12:00:00,2001,2,19,NA,4.91449416873584,11.3035376897827
2001-02-20 12:00:00,2001,2,20,NA,11.2191658025539,13.7639301748473
2001-02-21 12:00:00,2001,2,21,NA,9.1677653684946,14.5792836242401
2001-02-22 12:00:00,2001,2,22,NA,6.14596178803296,12.4162036640756
2001-02-23 12:00:00,2001,2,23,NA,4.82202184247063,9.73416918042338
2001-02-24 12:00:00,2001,2,24,NA,7.34953396074275,10.5956240784735
2001-02-25 12:00:00,2001,2,25,NA,7.38268450707173,11.5153631964901
2001-02-26 12:00:00,2001,2,26,NA,6.24624957096821,10.2680422139986
2001-02-27 12:00:00,2001,2,27,NA,4.64020199165178,10.395169070372
2001-02-28 12:00:00,2001,2,28,NA,2.60565360352829,6.71351907818863
2001-03-01 12:00:00,2001,3,1,NA,0.881533245312809,4.22654848269693
2001-03-02 12:00:00,2001,3,2,NA,3.36591890526066,7.54410673172129
2001-03-03 12:00:00,2001,3,3,NA,1.32895446284557,8.47483941696049
2001-03-04 12:00:00,2001,3,4,NA,1.62614902757167,8.15199445257269
2001-03-05 12:00:00,2001,3,5,NA,5.67020189931351,14.0623184586577
2001-03-06 12:00:00,2001,3,6,NA,3.58525042391856,8.64462869612694
2001-03-07 12:00:00,2001,3,7,NA,3.84772297901057,7.2366347743494
2001-03-08 12:00:00,2001,3,8,NA,2.41275787345533,8.66486120122717
2001-03-09 12:00:00,2001,3,9,NA,-0.430811428340486,7.19859883318309
2001-03-10 12:00:00,2001,3,10,NA,0.296177759091326,7.15744436007186
2001-03-11 12:00:00,2001,3,11,NA,-2.01876533397465,7.84854515192643
2001-03-12 12:00:00,2001,3,12,NA,-9.37962928726424,3.09752832679326
2001-03-13 12:00:00,2001,3,13,NA,-5.80937648053456,7.27566890101667
2001-03-14 12:00:00,2001,3,14,NA,0.790280326309921,8.01651657540725
2001-03-15 12:00:00,2001,3,15,NA,2.59110780836833,11.7694398329456
2001-03-16 12:00:00,2001,3,16,NA,5.57292662408284,11.687985527597
