"DATE","Year","Month","Day","nodata","Tmin","Tmax"
2001-01-01 12:00:00,2001,1,1,1,6.16494304696469,10.0709800367132
2001-01-02 12:00:00,2001,1,2,NA,3.30543345777232,7.24366112069475
2001-01-03 12:00:00,2001,1,3,NA,1.25766341427443,7.06963238866427
2001-01-04 12:00:00,2001,1,4,NA,-5.34131945244659,1.04845902378991
2001-01-05 12:00:00,2001,1,5,NA,-0.771925694181682,4.04763125274398
2001-01-06 12:00:00,2001,1,6,NA,-0.219515943371538,4.87003368516375
2001-01-07 12:00:00,2001,1,7,NA,4.50623830244009,7.91975193416207
2001-01-08 12:00:00,2001,1,8,NA,0.0660299691516104,4.9854457288999
2001-01-09 12:00:00,2001,1,9,NA,-2.88792583792098,1.33504014597029
2001-01-10 12:00:00,2001,1,10,NA,-3.9639660778694,-1.65485110779571
2001-01-11 12:00:00,2001,1,11,NA,-5.64430515719228,-3.15869200081597
2001-01-12 12:00:00,2001,1,12,NA,-9.3939341382843,-3.49916863342268
2001-01-13 12:00:00,2001,1,13,NA,-8.76320092538833,-1.19149074662297
2001-01-14 12:00:00,2001,1,14,NA,2.74895284439584,4.35551418723159
2001-01-15 12:00:00,2001,1,15,NA,4.95513361568581,4.87697778667958
2001-01-16 12:00:00,2001,1,16,NA,0.47261815983785,2.16153876076219
2001-01-17 12:00:00,2001,1,17,NA,1.15196608875231,3.73116496252131
2001-01-18 12:00:00,2001,1,18,NA,2.59956377720319,3.89036176407716
2001-01-19 12:00:00,2001,1,19,NA,-0.346816261520302,3.3199155674117
2001-01-20 12:00:00,2001,1,20,NA,2.270288663984,7.17187363762368
2001-01-21 12:00:00,2001,1,21,NA,-0.166662355058494,7.16898364921154
2001-01-22 12:00:00,2001,1,22,NA,0.208133004592662,8.08904573323524
2001-01-23 12:00:00,2001,1,23,NA,0.791895748875957,6.77970759615147
2001-01-24 12:00:00,2001,1,24,NA,2.47722410165047,7.19408309909895
2001-01-25 12:00:00,2001,1,25,NA,4.05769276924446,9.55019860622556
2001-01-26 12:00:00,2001,1,26,NA,5.57251286829259,12.1224576699377
2001-01-27 12:00:00,2001,1,27,NA,5.21838548075394,12.279997839684
2001-01-28 12:00:00,2001,1,28,NA,-0.333326525505121,4.0981142819461
2001-01-29 12:00:00,2001,1,29,NA,4.0890213517216,6.42977345669374
2001-01-30 12:00:00,2001,1,30,NA,4.41600054137312,10.8614374538549
2001-01-31 12:00:00,2001,1,31,NA,3.77958518468334,12.8328345042863
2001-02-01 12:00:00,2001,2,1,NA,6.35153454293248,14.2269396861039
2001-02-02 12:00:00,2001,2,2,NA,5.85622087814247,11.7509863830041
2001-02-03 12:00:00,2001,2,3,NA,8.54641403900517,12.5181433115461
2001-02-04 12:00:00,2001,2,4,NA,9.74569053184389,10.6232084140829
2001-02-05 12:00:00,2001,2,5,NA,8.89535269966792,9.68764027827972
2001-02-06 12:00:00,2001,2,6,NA,7.61188849866554,9.17503645732073
2001-02-07 12:00:00,2001,2,7,NA,8.31835689862302,10.8066728086065
2001-02-08 12:00:00,2001,2,8,NA,4.89076520174198,7.70017126738278
2001-02-09 12:00:00,2001,2,9,NA,5.03592260098956,8.67122952115612
2001-02-10 12:00:00,2001,2,10,NA,1.08812234576677,4.52292564258476
2001-02-11 12:00:00,2001,2,11,NA,-0.623132623923361,0.610037179845953
2001-02-12 12:00:00,2001,2,12,NA,1.76917728113895,3.59656399521259
2001-02-13 12:00:00,2001,2,13,NA,0.52914299436242,1.5701534341915
2001-02-14 12:00:00,2001,2,14,NA,2.7925894334218,3.61936565050403
2001-02-15 12:00:00,2001,2,15,NA,-0.658522468300901,0.129307344240596
2001-02-16 12:00:00,2001,2,16,NA,0.670153230865706,1.73186665661249
2001-02-17 12:00:00,2001,2,17,NA,0.933181984255051,2.12447734773642
2001-02-18 12:00:00,2001,2,18,NA,0.775080640646258,5.31362147431141
2001-02-19 12:00:00,2001,2,19,NA,2.71860042846016,6.26150478443032
2001-02-20 12:00:00,2001,2,20,NA,8.23517446317046,9.66626375876552
2001-02-21 12:00:00,2001,2,21,NA,6.87286163749876,9.95986776864741
2001-02-22 12:00:00,2001,2,22,NA,4.15141939025135,7.67396675080082
2001-02-23 12:00:00,2001,2,23,NA,2.63600595187106,5.37028097009537
2001-02-24 12:00:00,2001,2,24,NA,4.93460593358018,6.65599097737544
