"DATE","Year","Month","Day","nodata","Tmin","Tmax"
2001-01-01 12:00:00,2001,1,1,1,5.42797378533727,11.7684735152748
2001-01-02 12:00:00,2001,1,2,NA,2.6387755980225,8.98759636616817
2001-01-03 12:00:00,2001,1,3,NA,2.27805925865268,8.06003134528353
2001-01-04 12:00:00,2001,1,4,NA,-4.24955488401635,2.0800579452118
2001-01-05 12:00:00,2001,1,5,NA,0.369090587966735,5.13917228565517
2001-01-06 12:00:00,2001,1,6,NA,0.86662355190286,6.12141538405612
2001-01-07 12:00:00,2001,1,7,NA,5.6716472704266,9.191743010896
2001-01-08 12:00:00,2001,1,8,NA,1.22727028093091,6.35554420138804
2001-01-09 12:00:00,2001,1,9,NA,-1.64581733328991,2.71141397169382
2001-01-10 12:00:00,2001,1,10,NA,-2.74595424790704,-0.174887337229348
2001-01-11 12:00:00,2001,1,11,NA,-4.32242360219677,-1.71161004347483
2001-01-12 12:00:00,2001,1,12,NA,-8.01169252733929,-2.0508192610425
2001-01-13 12:00:00,2001,1,13,NA,-7.37142399731193,0.298735256341795
2001-01-14 12:00:00,2001,1,14,NA,4.15092526792586,5.87588603673299
2001-01-15 12:00:00,2001,1,15,NA,6.44237420027872,6.34050371361049
2001-01-16 12:00:00,2001,1,16,NA,1.92558225361862,3.67550166098631
2001-01-17 12:00:00,2001,1,17,NA,2.59953433740028,5.25493518839698
2001-01-18 12:00:00,2001,1,18,NA,4.08524842572354,5.36927342671431
2001-01-19 12:00:00,2001,1,19,NA,1.1477402010983,4.77265496677698
2001-01-20 12:00:00,2001,1,20,NA,3.64481118243422,8.71738360425369
2001-01-21 12:00:00,2001,1,21,NA,1.30266326130219,8.5830595713748
2001-01-22 12:00:00,2001,1,22,NA,1.57910927216395,9.55606784605643
2001-01-23 12:00:00,2001,1,23,NA,2.1370095104856,8.21901220330508
2001-01-24 12:00:00,2001,1,24,NA,3.9097562007254,8.48480786173772
2001-01-25 12:00:00,2001,1,25,NA,5.4043218742944,10.8586787184968
2001-01-26 12:00:00,2001,1,26,NA,6.93851374386975,13.3370275880238
2001-01-27 12:00:00,2001,1,27,NA,6.40662677781243,13.5919934914427
2001-01-28 12:00:00,2001,1,28,NA,0.85949091291155,5.31999988439005
2001-01-29 12:00:00,2001,1,29,NA,5.13361977381852,7.70973946246761
2001-01-30 12:00:00,2001,1,30,NA,5.57662790635439,11.9312265567988
2001-01-31 12:00:00,2001,1,31,NA,4.83661614272906,13.9086580653419
2001-02-01 12:00:00,2001,2,1,NA,7.33239936486734,15.2785488036454
