"DATE","Year","Month","Day","nodata","Tmin","Tmax"
2001-01-01 12:00:00,2001,1,1,1,-4.1767415337134,8.23682993983923
2001-01-02 12:00:00,2001,1,2,NA,-5.16739235427255,6.98848541066581
2001-01-03 12:00:00,2001,1,3,NA,-2.66659379274899,6.3347904098724
2001-01-04 12:00:00,2001,1,4,NA,-6.15791364628562,7.30652133401828
2001-01-05 12:00:00,2001,1,5,NA,-6.08259941452199,9.7215840195444
2001-01-06 12:00:00,2001,1,6,NA,-4.88238350201499,9.17948600591573
2001-01-07 12:00:00,2001,1,7,NA,-4.25851433318135,12.164201669833
2001-01-08 12:00:00,2001,1,8,NA,-4.41505991631259,10.7589366727178
2001-01-09 12:00:00,2001,1,9,NA,-2.25662789220489,10.3271499882376
2001-01-10 12:00:00,2001,1,10,NA,-2.07985298142175,14.2236635846846
2001-01-11 12:00:00,2001,1,11,NA,-1.18814555023072,14.5832090418768
2001-01-12 12:00:00,2001,1,12,NA,-5.4386501746847,13.9146695030436
2001-01-13 12:00:00,2001,1,13,NA,-7.34423343233133,14.0990146262386
2001-01-14 12:00:00,2001,1,14,NA,6.52596168449793,15.0266518265405
2001-01-15 12:00:00,2001,1,15,NA,7.8428209467641,21.385271503619
2001-01-16 12:00:00,2001,1,16,NA,5.49440665119824,20.2896881314897
2001-01-17 12:00:00,2001,1,17,NA,3.45508341660682,18.1531420842419
2001-01-18 12:00:00,2001,1,18,NA,13.4870556791154,16.2966769276236
2001-01-19 12:00:00,2001,1,19,NA,4.72527435381201,15.338301670467
2001-01-20 12:00:00,2001,1,20,NA,6.77991933214935,10.1004855170746
2001-01-21 12:00:00,2001,1,21,NA,2.89204050537847,5.19181697189464
2001-01-22 12:00:00,2001,1,22,NA,-0.725598980743765,3.20559782499635
2001-01-23 12:00:00,2001,1,23,NA,-2.30857583624203,3.9991411769152
2001-01-24 12:00:00,2001,1,24,NA,-1.80363359647174,5.5057141381299
2001-01-25 12:00:00,2001,1,25,NA,-0.995162621141471,4.11841435946294
2001-01-26 12:00:00,2001,1,26,NA,-5.78023724345195,5.34321158437228
2001-01-27 12:00:00,2001,1,27,NA,-5.96616726123804,3.58008574664654
2001-01-28 12:00:00,2001,1,28,NA,-4.78228557926607,6.55740894041162
2001-01-29 12:00:00,2001,1,29,NA,-2.68159281358856,11.3937319800622
2001-01-30 12:00:00,2001,1,30,NA,-6.05464024915864,8.64811271834771
2001-01-31 12:00:00,2001,1,31,NA,-9.03072625735292,5.57123224117306
