"DATE","Year","Month","Day","nodata","Tmin","Tmax"
2001-01-01 12:00:00,2001,1,1,1,-8.67399875078347,-1.35172313670544
2001-01-02 12:00:00,2001,1,2,NA,-7.5374172232311,-2.8115525867494
2001-01-03 12:00:00,2001,1,3,NA,-8.02213522557497,-2.97072612506516
2001-01-04 12:00:00,2001,1,4,NA,-5.80441166662314,-4.22382348889085
2001-01-05 12:00:00,2001,1,5,NA,-7.82315252204048,-3.69436954945099
2001-01-06 12:00:00,2001,1,6,NA,-8.99355045469789,-2.35788130845441
2001-01-07 12:00:00,2001,1,7,NA,-8.60841275992122,3.69721117884224
2001-01-08 12:00:00,2001,1,8,NA,-6.19166136045812,0.447501942124068
2001-01-09 12:00:00,2001,1,9,NA,-2.5406021606014,0.571679824832861
2001-01-10 12:00:00,2001,1,10,NA,0.119081644595692,2.59858804544887
2001-01-11 12:00:00,2001,1,11,NA,0.410693647591477,3.02412928306671
2001-01-12 12:00:00,2001,1,12,NA,-2.81605405613762,0.189081726728787
2001-01-13 12:00:00,2001,1,13,NA,-6.38323175741075,-1.78893205916349
2001-01-14 12:00:00,2001,1,14,NA,-3.54554530767312,9.91560696156972
2001-01-15 12:00:00,2001,1,15,NA,1.65376898587745,16.396776718118
2001-01-16 12:00:00,2001,1,16,NA,1.80575708594538,13.5967437594493
2001-01-17 12:00:00,2001,1,17,NA,0.531164044903069,13.2978937870002
2001-01-18 12:00:00,2001,1,18,NA,1.97437189041049,15.0643323905987
2001-01-19 12:00:00,2001,1,19,NA,1.05988979066419,12.3836777416674
2001-01-20 12:00:00,2001,1,20,NA,-1.9149099990721,12.0359322860072
2001-01-21 12:00:00,2001,1,21,NA,-3.56806498538389,8.07806210214311
2001-01-22 12:00:00,2001,1,22,NA,-4.67358481283136,6.5349364103381
2001-01-23 12:00:00,2001,1,23,NA,-3.43418737223632,6.33776697564166
2001-01-24 12:00:00,2001,1,24,NA,-3.34911864055407,7.46648303306794
2001-01-25 12:00:00,2001,1,25,NA,-4.60692979562386,8.30493662533706
2001-01-26 12:00:00,2001,1,26,NA,-5.93388138411039,8.38710235496595
2001-01-27 12:00:00,2001,1,27,NA,-5.88783825597527,7.38111489384774
2001-01-28 12:00:00,2001,1,28,NA,3.03571999323448,5.53512588818368
2001-01-29 12:00:00,2001,1,29,NA,0.369931534011082,10.5616470463035
2001-01-30 12:00:00,2001,1,30,NA,-5.06989077190211,8.79788374211048
2001-01-31 12:00:00,2001,1,31,NA,-7.44194477451891,5.77315525421701
2001-02-01 12:00:00,2001,2,1,NA,-7.3669552325845,7.03446954962248
2001-02-02 12:00:00,2001,2,2,NA,-4.15811261488634,8.20874751037591
2001-02-03 12:00:00,2001,2,3,NA,-5.69518740499389,12.3919167561683
2001-02-04 12:00:00,2001,2,4,NA,-1.21857541430893,16.8685287468532
2001-02-05 12:00:00,2001,2,5,NA,0.949456652188834,18.5669227568174
2001-02-06 12:00:00,2001,2,6,NA,0.329731204487693,17.8011846552263
2001-02-07 12:00:00,2001,2,7,NA,-0.889840014600734,17.8629151929421
2001-02-08 12:00:00,2001,2,8,NA,1.22928430917259,15.6481499291397
2001-02-09 12:00:00,2001,2,9,NA,-0.177789053833238,15.0390485162182
2001-02-10 12:00:00,2001,2,10,NA,2.6711478464023,11.7266146860659
2001-02-11 12:00:00,2001,2,11,NA,7.61661072842511,12.3164553944169
2001-02-12 12:00:00,2001,2,12,NA,2.58836870106392,14.8291183325277
2001-02-13 12:00:00,2001,2,13,NA,5.25010904509627,15.7779785070794
2001-02-14 12:00:00,2001,2,14,NA,4.16299825879734,18.5875044316516
